t_seconds,iso_time,node,private_mb
0.015,2026-04-02T22:47:01,0,1.64
0.015,2026-04-02T22:47:01,1,1024.15
1.028,2026-04-02T22:47:02,0,1.64
1.028,2026-04-02T22:47:02,1,1024.15
2.036,2026-04-02T22:47:03,0,1.64
2.036,2026-04-02T22:47:03,1,1024.15
3.044,2026-04-02T22:47:04,0,1.64
3.044,2026-04-02T22:47:04,1,1024.15
4.052,2026-04-02T22:47:05,0,1.64
4.052,2026-04-02T22:47:05,1,1024.15
5.060,2026-04-02T22:47:06,0,1.64
5.060,2026-04-02T22:47:06,1,1024.15
6.067,2026-04-02T22:47:07,0,1.64
6.067,2026-04-02T22:47:07,1,1024.15
7.075,2026-04-02T22:47:08,0,1.64
7.075,2026-04-02T22:47:08,1,1024.15
8.083,2026-04-02T22:47:09,0,1.64
8.083,2026-04-02T22:47:09,1,1024.15
9.091,2026-04-02T22:47:10,0,1.64
9.091,2026-04-02T22:47:10,1,1024.15
10.098,2026-04-02T22:47:11,0,1.64
10.098,2026-04-02T22:47:11,1,1024.15
11.106,2026-04-02T22:47:12,0,1.64
11.106,2026-04-02T22:47:12,1,1024.15
12.114,2026-04-02T22:47:13,0,1.64
12.114,2026-04-02T22:47:13,1,1024.15
13.122,2026-04-02T22:47:14,0,1.64
13.122,2026-04-02T22:47:14,1,1024.15
14.130,2026-04-02T22:47:15,0,1.64
14.130,2026-04-02T22:47:15,1,1024.15
15.138,2026-04-02T22:47:16,0,1.64
15.138,2026-04-02T22:47:16,1,1024.15
16.148,2026-04-02T22:47:17,0,1.64
16.148,2026-04-02T22:47:17,1,1024.15
17.156,2026-04-02T22:47:18,0,1.64
17.156,2026-04-02T22:47:18,1,1024.15
18.164,2026-04-02T22:47:19,0,1.64
18.164,2026-04-02T22:47:19,1,1024.15
19.172,2026-04-02T22:47:20,0,1.64
19.172,2026-04-02T22:47:20,1,1024.15
20.179,2026-04-02T22:47:21,0,1.64
20.179,2026-04-02T22:47:21,1,1024.15
21.187,2026-04-02T22:47:22,0,1.64
21.187,2026-04-02T22:47:22,1,1024.15
22.195,2026-04-02T22:47:23,0,1.64
22.195,2026-04-02T22:47:23,1,1024.15
23.203,2026-04-02T22:47:24,0,1.64
23.203,2026-04-02T22:47:24,1,1024.15
24.211,2026-04-02T22:47:25,0,1.64
24.211,2026-04-02T22:47:25,1,1024.15
25.218,2026-04-02T22:47:26,0,1.64
25.218,2026-04-02T22:47:26,1,1024.15
26.226,2026-04-02T22:47:27,0,1.64
26.226,2026-04-02T22:47:27,1,1024.15
27.234,2026-04-02T22:47:29,0,1.64
27.234,2026-04-02T22:47:29,1,1024.15
28.242,2026-04-02T22:47:30,0,1.64
28.242,2026-04-02T22:47:30,1,1024.15
29.251,2026-04-02T22:47:31,0,1.64
29.251,2026-04-02T22:47:31,1,1024.15
30.258,2026-04-02T22:47:32,0,1.64
30.258,2026-04-02T22:47:32,1,1024.15
31.267,2026-04-02T22:47:33,0,1.64
31.267,2026-04-02T22:47:33,1,1024.15
32.274,2026-04-02T22:47:34,0,1.64
32.274,2026-04-02T22:47:34,1,1024.15
33.283,2026-04-02T22:47:35,0,1.64
33.283,2026-04-02T22:47:35,1,1024.15
34.290,2026-04-02T22:47:36,0,1.64
34.290,2026-04-02T22:47:36,1,1024.15
35.299,2026-04-02T22:47:37,0,1.64
35.299,2026-04-02T22:47:37,1,1024.15
36.306,2026-04-02T22:47:38,0,1.64
36.306,2026-04-02T22:47:38,1,1024.15
37.314,2026-04-02T22:47:39,0,1.64
37.314,2026-04-02T22:47:39,1,1024.15
38.322,2026-04-02T22:47:40,0,1.64
38.322,2026-04-02T22:47:40,1,1024.15
39.330,2026-04-02T22:47:41,0,1.64
39.330,2026-04-02T22:47:41,1,1024.15
40.338,2026-04-02T22:47:42,0,1.64
40.338,2026-04-02T22:47:42,1,1024.15
41.348,2026-04-02T22:47:43,0,1.64
41.348,2026-04-02T22:47:43,1,1024.15
42.356,2026-04-02T22:47:44,0,1.64
42.356,2026-04-02T22:47:44,1,1024.15
43.364,2026-04-02T22:47:45,0,1.64
43.364,2026-04-02T22:47:45,1,1024.15
44.372,2026-04-02T22:47:46,0,1.64
44.372,2026-04-02T22:47:46,1,1024.15
45.380,2026-04-02T22:47:47,0,1.64
45.380,2026-04-02T22:47:47,1,1024.15
46.389,2026-04-02T22:47:48,0,1.64
46.389,2026-04-02T22:47:48,1,1024.15
47.397,2026-04-02T22:47:49,0,1.64
47.397,2026-04-02T22:47:49,1,1024.15
48.405,2026-04-02T22:47:50,0,1.64
48.405,2026-04-02T22:47:50,1,1024.15
49.413,2026-04-02T22:47:51,0,1.64
49.413,2026-04-02T22:47:51,1,1024.15
50.421,2026-04-02T22:47:52,0,1.64
50.421,2026-04-02T22:47:52,1,1024.15
51.429,2026-04-02T22:47:53,0,1.64
51.429,2026-04-02T22:47:53,1,1024.15
52.437,2026-04-02T22:47:54,0,1.64
52.437,2026-04-02T22:47:54,1,1024.15
53.445,2026-04-02T22:47:55,0,1.64
53.445,2026-04-02T22:47:55,1,1024.15
54.453,2026-04-02T22:47:56,0,251.89
54.453,2026-04-02T22:47:56,1,773.9
55.460,2026-04-02T22:47:57,0,257.64
55.460,2026-04-02T22:47:57,1,768.15
56.468,2026-04-02T22:47:58,0,257.64
56.468,2026-04-02T22:47:58,1,768.15
57.476,2026-04-02T22:47:59,0,257.64
57.476,2026-04-02T22:47:59,1,768.15
58.484,2026-04-02T22:48:00,0,257.64
58.484,2026-04-02T22:48:00,1,768.15
