t_seconds,iso_time,node,private_mb
0.016,2026-04-02T22:59:57,0,1025.74
0.016,2026-04-02T22:59:57,1,0.06
1.026,2026-04-02T22:59:58,0,1025.74
1.026,2026-04-02T22:59:58,1,0.06
2.036,2026-04-02T22:59:59,0,1025.74
2.036,2026-04-02T22:59:59,1,0.06
3.044,2026-04-02T23:00:00,0,1025.74
3.044,2026-04-02T23:00:00,1,0.06
4.052,2026-04-02T23:00:01,0,1025.74
4.052,2026-04-02T23:00:01,1,0.06
5.061,2026-04-02T23:00:02,0,1025.74
5.061,2026-04-02T23:00:02,1,0.06
6.070,2026-04-02T23:00:03,0,1025.74
6.070,2026-04-02T23:00:03,1,0.06
7.079,2026-04-02T23:00:04,0,1025.74
7.079,2026-04-02T23:00:04,1,0.06
8.088,2026-04-02T23:00:05,0,1025.74
8.088,2026-04-02T23:00:05,1,0.06
9.096,2026-04-02T23:00:06,0,1025.74
9.096,2026-04-02T23:00:06,1,0.06
10.104,2026-04-02T23:00:07,0,1025.74
10.104,2026-04-02T23:00:07,1,0.06
11.113,2026-04-02T23:00:08,0,1025.74
11.113,2026-04-02T23:00:08,1,0.06
12.121,2026-04-02T23:00:09,0,1025.74
12.121,2026-04-02T23:00:09,1,0.06
13.128,2026-04-02T23:00:10,0,1025.74
13.128,2026-04-02T23:00:10,1,0.06
14.138,2026-04-02T23:00:11,0,1025.74
14.138,2026-04-02T23:00:11,1,0.06
15.147,2026-04-02T23:00:12,0,1025.74
15.147,2026-04-02T23:00:12,1,0.06
16.155,2026-04-02T23:00:13,0,1025.74
16.155,2026-04-02T23:00:13,1,0.06
17.164,2026-04-02T23:00:14,0,1025.74
17.164,2026-04-02T23:00:14,1,0.06
18.172,2026-04-02T23:00:15,0,1025.74
18.172,2026-04-02T23:00:15,1,0.06
19.181,2026-04-02T23:00:16,0,1025.74
19.181,2026-04-02T23:00:16,1,0.06
20.190,2026-04-02T23:00:17,0,1025.74
20.190,2026-04-02T23:00:17,1,0.06
21.199,2026-04-02T23:00:18,0,1025.74
21.199,2026-04-02T23:00:18,1,0.06
22.207,2026-04-02T23:00:19,0,1025.74
22.207,2026-04-02T23:00:19,1,0.06
23.215,2026-04-02T23:00:20,0,1025.74
23.215,2026-04-02T23:00:20,1,0.06
24.224,2026-04-02T23:00:21,0,1025.74
24.224,2026-04-02T23:00:21,1,0.06
25.232,2026-04-02T23:00:22,0,1025.74
25.232,2026-04-02T23:00:22,1,0.06
26.242,2026-04-02T23:00:23,0,1025.74
26.242,2026-04-02T23:00:23,1,0.06
27.250,2026-04-02T23:00:24,0,1025.74
27.250,2026-04-02T23:00:24,1,0.06
28.259,2026-04-02T23:00:25,0,1025.74
28.259,2026-04-02T23:00:25,1,0.06
29.267,2026-04-02T23:00:26,0,1025.74
29.267,2026-04-02T23:00:26,1,0.06
30.276,2026-04-02T23:00:27,0,1025.74
30.276,2026-04-02T23:00:27,1,0.06
31.284,2026-04-02T23:00:28,0,1025.74
31.284,2026-04-02T23:00:28,1,0.06
32.292,2026-04-02T23:00:29,0,1025.74
32.292,2026-04-02T23:00:29,1,0.06
33.300,2026-04-02T23:00:30,0,1025.74
33.300,2026-04-02T23:00:30,1,0.06
34.308,2026-04-02T23:00:31,0,1025.74
34.308,2026-04-02T23:00:31,1,0.06
35.317,2026-04-02T23:00:32,0,1025.74
35.317,2026-04-02T23:00:32,1,0.06
36.326,2026-04-02T23:00:33,0,1025.74
36.326,2026-04-02T23:00:33,1,0.06
37.335,2026-04-02T23:00:34,0,1025.74
37.335,2026-04-02T23:00:34,1,0.06
38.343,2026-04-02T23:00:35,0,1025.74
38.343,2026-04-02T23:00:35,1,0.06
39.352,2026-04-02T23:00:36,0,1025.74
39.352,2026-04-02T23:00:36,1,0.06
40.360,2026-04-02T23:00:37,0,1025.74
40.360,2026-04-02T23:00:37,1,0.06
41.368,2026-04-02T23:00:38,0,1025.74
41.368,2026-04-02T23:00:38,1,0.06
42.376,2026-04-02T23:00:39,0,1025.74
42.376,2026-04-02T23:00:39,1,0.06
43.384,2026-04-02T23:00:40,0,1025.74
43.384,2026-04-02T23:00:40,1,0.06
44.392,2026-04-02T23:00:41,0,1025.74
44.392,2026-04-02T23:00:41,1,0.06
45.400,2026-04-02T23:00:42,0,1025.74
45.400,2026-04-02T23:00:42,1,0.06
46.409,2026-04-02T23:00:43,0,1025.74
46.409,2026-04-02T23:00:43,1,0.06
47.418,2026-04-02T23:00:44,0,1025.74
47.418,2026-04-02T23:00:44,1,0.06
48.427,2026-04-02T23:00:45,0,1025.74
48.427,2026-04-02T23:00:45,1,0.06
49.436,2026-04-02T23:00:46,0,1025.74
49.436,2026-04-02T23:00:46,1,0.06
50.445,2026-04-02T23:00:47,0,1025.74
50.445,2026-04-02T23:00:47,1,0.06
51.454,2026-04-02T23:00:48,0,1025.74
51.454,2026-04-02T23:00:48,1,0.06
52.462,2026-04-02T23:00:49,0,1025.74
52.462,2026-04-02T23:00:49,1,0.06
53.471,2026-04-02T23:00:50,0,1025.74
53.471,2026-04-02T23:00:50,1,0.06
54.480,2026-04-02T23:00:51,0,1025.74
54.480,2026-04-02T23:00:51,1,0.06
55.489,2026-04-02T23:00:52,0,1025.74
55.489,2026-04-02T23:00:52,1,0.06
56.497,2026-04-02T23:00:53,0,1025.74
56.497,2026-04-02T23:00:53,1,0.06
57.506,2026-04-02T23:00:54,0,1025.74
57.506,2026-04-02T23:00:54,1,0.06
58.515,2026-04-02T23:00:55,0,1025.74
58.515,2026-04-02T23:00:55,1,0.06
59.524,2026-04-02T23:00:56,0,1025.74
59.524,2026-04-02T23:00:56,1,0.06
60.532,2026-04-02T23:00:57,0,1025.74
60.532,2026-04-02T23:00:57,1,0.06
61.543,2026-04-02T23:00:58,0,1025.74
61.543,2026-04-02T23:00:58,1,0.06
62.551,2026-04-02T23:00:59,0,1025.74
62.551,2026-04-02T23:00:59,1,0.06
63.559,2026-04-02T23:01:00,0,1025.74
63.559,2026-04-02T23:01:00,1,0.06
64.566,2026-04-02T23:01:01,0,1025.74
64.566,2026-04-02T23:01:01,1,0.06
65.574,2026-04-02T23:01:02,0,1025.74
65.574,2026-04-02T23:01:02,1,0.06
66.581,2026-04-02T23:01:03,0,1025.74
66.581,2026-04-02T23:01:03,1,0.06
67.589,2026-04-02T23:01:04,0,1025.74
67.589,2026-04-02T23:01:04,1,0.06
68.598,2026-04-02T23:01:05,0,1025.74
68.598,2026-04-02T23:01:05,1,0.06
69.607,2026-04-02T23:01:06,0,1025.74
69.607,2026-04-02T23:01:06,1,0.06
70.614,2026-04-02T23:01:07,0,1025.74
70.614,2026-04-02T23:01:07,1,0.06
71.621,2026-04-02T23:01:08,0,365.91
71.621,2026-04-02T23:01:08,1,659.84
72.631,2026-04-02T23:01:09,0,1.66
72.631,2026-04-02T23:01:09,1,1024.13
73.640,2026-04-02T23:01:10,0,1.66
73.640,2026-04-02T23:01:10,1,1024.13
74.648,2026-04-02T23:01:11,0,1.66
74.648,2026-04-02T23:01:11,1,1024.13
75.655,2026-04-02T23:01:12,0,1.66
75.655,2026-04-02T23:01:12,1,1024.13
76.663,2026-04-02T23:01:13,0,1.66
76.663,2026-04-02T23:01:13,1,1024.13
77.671,2026-04-02T23:01:14,0,1.66
77.671,2026-04-02T23:01:14,1,1024.13
78.679,2026-04-02T23:01:15,0,1.66
78.679,2026-04-02T23:01:15,1,1024.13
79.686,2026-04-02T23:01:16,0,1.66
79.686,2026-04-02T23:01:16,1,1024.13
80.694,2026-04-02T23:01:17,0,1.66
80.694,2026-04-02T23:01:17,1,1024.13
81.703,2026-04-02T23:01:18,0,1.66
81.703,2026-04-02T23:01:18,1,1024.13
82.710,2026-04-02T23:01:19,0,1.66
82.710,2026-04-02T23:01:19,1,1024.13
83.718,2026-04-02T23:01:20,0,1.66
83.718,2026-04-02T23:01:20,1,1024.13
84.726,2026-04-02T23:01:21,0,1.66
84.726,2026-04-02T23:01:21,1,1024.13
85.735,2026-04-02T23:01:22,0,1.66
85.735,2026-04-02T23:01:22,1,1024.13
86.742,2026-04-02T23:01:23,0,1.66
