t_seconds,iso_time,node,private_mb
0.000,2025-12-18T04:35:50,0,0.13
0.000,2025-12-18T04:35:50,1,3262.81
1.034,2025-12-18T04:35:51,0,0.13
1.034,2025-12-18T04:35:51,1,5003.19
2.069,2025-12-18T04:35:52,0,0.13
2.069,2025-12-18T04:35:52,1,6760.01
3.114,2025-12-18T04:35:53,0,0.13
3.114,2025-12-18T04:35:53,1,8532.18
4.169,2025-12-18T04:35:54,0,0.13
4.169,2025-12-18T04:35:54,1,10307.84
5.227,2025-12-18T04:35:55,0,0.13
5.227,2025-12-18T04:35:55,1,12111.28
6.301,2025-12-18T04:35:56,0,0.13
6.301,2025-12-18T04:35:56,1,13919.96
7.379,2025-12-18T04:35:57,0,0.13
7.379,2025-12-18T04:35:57,1,15756.61
8.473,2025-12-18T04:35:58,0,0.13
8.473,2025-12-18T04:35:58,1,17609.83
9.578,2025-12-18T04:35:59,0,0.13
9.578,2025-12-18T04:35:59,1,19481.21
10.693,2025-12-18T04:36:00,0,0.13
10.693,2025-12-18T04:36:00,1,21369.51
11.819,2025-12-18T04:36:01,0,0.13
11.819,2025-12-18T04:36:01,1,23274.63
12.956,2025-12-18T04:36:03,0,0.13
12.956,2025-12-18T04:36:03,1,25196.09
14.102,2025-12-18T04:36:04,0,0.13
14.102,2025-12-18T04:36:04,1,27135.84
15.260,2025-12-18T04:36:05,0,0.13
15.260,2025-12-18T04:36:05,1,29092.64
16.428,2025-12-18T04:36:06,0,0.13
16.428,2025-12-18T04:36:06,1,31063.96
17.606,2025-12-18T04:36:07,0,0.13
17.606,2025-12-18T04:36:07,1,32769.69
18.795,2025-12-18T04:36:08,0,543.44
18.795,2025-12-18T04:36:08,1,32226.39
19.977,2025-12-18T04:36:10,0,1553.71
19.977,2025-12-18T04:36:10,1,31216.11
21.138,2025-12-18T04:36:11,0,2544.73
21.138,2025-12-18T04:36:11,1,30225.09
22.323,2025-12-18T04:36:12,0,3556.31
22.323,2025-12-18T04:36:12,1,29213.51
23.486,2025-12-18T04:36:13,0,4553.02
23.486,2025-12-18T04:36:13,1,28216.8
24.670,2025-12-18T04:36:14,0,5567.39
24.670,2025-12-18T04:36:14,1,27202.43
25.854,2025-12-18T04:36:16,0,6580.68
25.854,2025-12-18T04:36:16,1,26189.14
