t_seconds,iso_time,node,private_mb
0.000,2025-12-15T03:21:05,0,4791.17
0.000,2025-12-15T03:21:05,1,1.66
1.027,2025-12-15T03:21:06,0,6895.66
1.027,2025-12-15T03:21:06,1,1.66
2.068,2025-12-15T03:21:07,0,8000.1
2.068,2025-12-15T03:21:07,1,1.66
3.120,2025-12-15T03:21:08,0,8000.1
3.120,2025-12-15T03:21:08,1,1.66
4.174,2025-12-15T03:21:09,0,8000.1
4.174,2025-12-15T03:21:09,1,1.66
5.226,2025-12-15T03:21:10,0,8000.1
5.226,2025-12-15T03:21:10,1,1.66
6.278,2025-12-15T03:21:11,0,8000.1
6.278,2025-12-15T03:21:11,1,1.66
7.330,2025-12-15T03:21:12,0,8000.1
7.330,2025-12-15T03:21:12,1,1.66
8.383,2025-12-15T03:21:13,0,8000.1
8.383,2025-12-15T03:21:13,1,1.66
9.435,2025-12-15T03:21:14,0,8000.1
9.435,2025-12-15T03:21:14,1,1.66
10.487,2025-12-15T03:21:15,0,8000.1
10.487,2025-12-15T03:21:15,1,1.66
11.539,2025-12-15T03:21:16,0,8000.1
11.539,2025-12-15T03:21:16,1,1.66
12.592,2025-12-15T03:21:18,0,8000.1
12.592,2025-12-15T03:21:18,1,1.66
13.644,2025-12-15T03:21:19,0,8000.1
13.644,2025-12-15T03:21:19,1,1.66
14.696,2025-12-15T03:21:20,0,8000.1
14.696,2025-12-15T03:21:20,1,1.66
15.750,2025-12-15T03:21:21,0,8000.1
15.750,2025-12-15T03:21:21,1,1.66
16.802,2025-12-15T03:21:22,0,8000.1
16.802,2025-12-15T03:21:22,1,1.66
17.854,2025-12-15T03:21:23,0,8000.1
17.854,2025-12-15T03:21:23,1,1.66
18.907,2025-12-15T03:21:24,0,8000.1
18.907,2025-12-15T03:21:24,1,1.66
19.959,2025-12-15T03:21:25,0,8000.1
19.959,2025-12-15T03:21:25,1,1.66
21.012,2025-12-15T03:21:26,0,8000.1
21.012,2025-12-15T03:21:26,1,1.66
22.066,2025-12-15T03:21:27,0,8000.1
22.066,2025-12-15T03:21:27,1,1.66
23.118,2025-12-15T03:21:28,0,8000.1
23.118,2025-12-15T03:21:28,1,1.66
24.171,2025-12-15T03:21:29,0,8000.1
24.171,2025-12-15T03:21:29,1,1.66
25.223,2025-12-15T03:21:30,0,8000.1
25.223,2025-12-15T03:21:30,1,1.66
26.276,2025-12-15T03:21:31,0,8000.1
26.276,2025-12-15T03:21:31,1,1.66
27.330,2025-12-15T03:21:32,0,8000.1
27.330,2025-12-15T03:21:32,1,1.66
28.383,2025-12-15T03:21:33,0,8000.1
28.383,2025-12-15T03:21:33,1,1.66
29.435,2025-12-15T03:21:34,0,8000.1
29.435,2025-12-15T03:21:34,1,1.66
30.488,2025-12-15T03:21:35,0,8000.1
30.488,2025-12-15T03:21:35,1,1.66
31.542,2025-12-15T03:21:36,0,8000.1
31.542,2025-12-15T03:21:36,1,1.66
32.595,2025-12-15T03:21:38,0,8000.1
32.595,2025-12-15T03:21:38,1,1.66
33.647,2025-12-15T03:21:39,0,8000.1
33.647,2025-12-15T03:21:39,1,1.66
34.700,2025-12-15T03:21:40,0,8000.1
34.700,2025-12-15T03:21:40,1,1.66
35.754,2025-12-15T03:21:41,0,8000.1
35.754,2025-12-15T03:21:41,1,1.66
36.806,2025-12-15T03:21:42,0,8000.1
36.806,2025-12-15T03:21:42,1,1.66
37.859,2025-12-15T03:21:43,0,8000.1
37.859,2025-12-15T03:21:43,1,1.66
38.912,2025-12-15T03:21:44,0,8000.1
38.912,2025-12-15T03:21:44,1,1.66
39.966,2025-12-15T03:21:45,0,8000.1
39.966,2025-12-15T03:21:45,1,1.66
41.019,2025-12-15T03:21:46,0,8000.1
41.019,2025-12-15T03:21:46,1,1.66
42.072,2025-12-15T03:21:47,0,8000.1
42.072,2025-12-15T03:21:47,1,1.66
43.124,2025-12-15T03:21:48,0,8000.1
43.124,2025-12-15T03:21:48,1,1.66
44.178,2025-12-15T03:21:49,0,8000.1
44.178,2025-12-15T03:21:49,1,1.66
45.231,2025-12-15T03:21:50,0,8000.1
45.231,2025-12-15T03:21:50,1,1.66
46.283,2025-12-15T03:21:51,0,8000.1
46.283,2025-12-15T03:21:51,1,1.66
47.335,2025-12-15T03:21:52,0,8000.1
47.335,2025-12-15T03:21:52,1,1.66
48.388,2025-12-15T03:21:53,0,8000.1
48.388,2025-12-15T03:21:53,1,1.66
49.442,2025-12-15T03:21:54,0,8000.1
49.442,2025-12-15T03:21:54,1,1.66
50.494,2025-12-15T03:21:55,0,8000.1
50.494,2025-12-15T03:21:55,1,1.66
51.547,2025-12-15T03:21:56,0,8000.1
51.547,2025-12-15T03:21:56,1,1.66
52.600,2025-12-15T03:21:58,0,8000.1
52.600,2025-12-15T03:21:58,1,1.66
53.654,2025-12-15T03:21:59,0,8000.1
53.654,2025-12-15T03:21:59,1,1.66
54.706,2025-12-15T03:22:00,0,8000.1
54.706,2025-12-15T03:22:00,1,1.66
55.759,2025-12-15T03:22:01,0,8000.1
55.759,2025-12-15T03:22:01,1,1.66
56.811,2025-12-15T03:22:02,0,8000.1
56.811,2025-12-15T03:22:02,1,1.66
57.864,2025-12-15T03:22:03,0,8000.1
57.864,2025-12-15T03:22:03,1,1.66
58.918,2025-12-15T03:22:04,0,8000.1
58.918,2025-12-15T03:22:04,1,1.66
59.971,2025-12-15T03:22:05,0,8000.1
59.971,2025-12-15T03:22:05,1,1.66
