t_seconds,iso_time,node,private_mb
0.000,2025-12-15T02:46:00,0,2000.11
0.000,2025-12-15T02:46:00,1,1.65
1.016,2025-12-15T02:46:01,0,2000.11
1.016,2025-12-15T02:46:01,1,1.65
2.034,2025-12-15T02:46:02,0,2000.11
2.034,2025-12-15T02:46:02,1,1.65
3.052,2025-12-15T02:46:03,0,2000.11
3.052,2025-12-15T02:46:03,1,1.65
4.072,2025-12-15T02:46:04,0,2000.11
4.072,2025-12-15T02:46:04,1,1.65
5.090,2025-12-15T02:46:05,0,2000.11
5.090,2025-12-15T02:46:05,1,1.65
6.108,2025-12-15T02:46:06,0,2000.11
6.108,2025-12-15T02:46:06,1,1.65
7.126,2025-12-15T02:46:07,0,2000.11
7.126,2025-12-15T02:46:07,1,1.65
8.143,2025-12-15T02:46:08,0,2000.11
8.143,2025-12-15T02:46:08,1,1.65
9.161,2025-12-15T02:46:09,0,2000.11
9.161,2025-12-15T02:46:09,1,1.65
10.179,2025-12-15T02:46:10,0,2000.11
10.179,2025-12-15T02:46:10,1,1.65
11.197,2025-12-15T02:46:11,0,2000.11
11.197,2025-12-15T02:46:11,1,1.65
12.216,2025-12-15T02:46:12,0,2000.11
12.216,2025-12-15T02:46:12,1,1.65
13.234,2025-12-15T02:46:13,0,2000.11
13.234,2025-12-15T02:46:13,1,1.65
14.253,2025-12-15T02:46:14,0,2000.11
14.253,2025-12-15T02:46:14,1,1.65
15.270,2025-12-15T02:46:15,0,2000.11
15.270,2025-12-15T02:46:15,1,1.65
16.288,2025-12-15T02:46:16,0,2000.11
16.288,2025-12-15T02:46:16,1,1.65
17.306,2025-12-15T02:46:17,0,2000.11
17.306,2025-12-15T02:46:17,1,1.65
18.325,2025-12-15T02:46:18,0,2000.11
18.325,2025-12-15T02:46:18,1,1.65
19.344,2025-12-15T02:46:19,0,2000.11
19.344,2025-12-15T02:46:19,1,1.65
20.362,2025-12-15T02:46:20,0,2000.11
20.362,2025-12-15T02:46:20,1,1.65
21.381,2025-12-15T02:46:21,0,2000.11
21.381,2025-12-15T02:46:21,1,1.65
22.398,2025-12-15T02:46:22,0,2000.11
22.398,2025-12-15T02:46:22,1,1.65
23.416,2025-12-15T02:46:23,0,2000.11
23.416,2025-12-15T02:46:23,1,1.65
24.435,2025-12-15T02:46:24,0,2000.11
24.435,2025-12-15T02:46:24,1,1.65
25.453,2025-12-15T02:46:25,0,2000.11
25.453,2025-12-15T02:46:25,1,1.65
26.471,2025-12-15T02:46:26,0,2000.11
26.471,2025-12-15T02:46:26,1,1.65
27.489,2025-12-15T02:46:27,0,2000.11
27.489,2025-12-15T02:46:27,1,1.65
28.507,2025-12-15T02:46:28,0,2000.11
28.507,2025-12-15T02:46:28,1,1.65
29.526,2025-12-15T02:46:29,0,2000.11
29.526,2025-12-15T02:46:29,1,1.65
30.543,2025-12-15T02:46:30,0,2000.11
30.543,2025-12-15T02:46:30,1,1.65
31.561,2025-12-15T02:46:31,0,2000.11
31.561,2025-12-15T02:46:31,1,1.65
32.578,2025-12-15T02:46:32,0,2000.11
32.578,2025-12-15T02:46:32,1,1.65
33.596,2025-12-15T02:46:33,0,2000.11
33.596,2025-12-15T02:46:33,1,1.65
34.614,2025-12-15T02:46:34,0,2000.11
34.614,2025-12-15T02:46:34,1,1.65
35.632,2025-12-15T02:46:35,0,2000.11
35.632,2025-12-15T02:46:35,1,1.65
36.650,2025-12-15T02:46:36,0,2000.11
36.650,2025-12-15T02:46:36,1,1.65
37.667,2025-12-15T02:46:37,0,2000.11
37.667,2025-12-15T02:46:37,1,1.65
38.685,2025-12-15T02:46:38,0,2000.11
38.685,2025-12-15T02:46:38,1,1.65
39.703,2025-12-15T02:46:39,0,2000.11
39.703,2025-12-15T02:46:39,1,1.65
40.720,2025-12-15T02:46:41,0,2000.11
40.720,2025-12-15T02:46:41,1,1.65
41.739,2025-12-15T02:46:42,0,2000.11
41.739,2025-12-15T02:46:42,1,1.65
42.757,2025-12-15T02:46:43,0,2000.11
42.757,2025-12-15T02:46:43,1,1.65
43.776,2025-12-15T02:46:44,0,2000.11
43.776,2025-12-15T02:46:44,1,1.65
44.794,2025-12-15T02:46:45,0,2000.11
44.794,2025-12-15T02:46:45,1,1.65
45.812,2025-12-15T02:46:46,0,2000.11
45.812,2025-12-15T02:46:46,1,1.65
46.830,2025-12-15T02:46:47,0,2000.11
46.830,2025-12-15T02:46:47,1,1.65
47.849,2025-12-15T02:46:48,0,2000.11
47.849,2025-12-15T02:46:48,1,1.65
48.868,2025-12-15T02:46:49,0,2000.11
48.868,2025-12-15T02:46:49,1,1.65
49.886,2025-12-15T02:46:50,0,2000.11
49.886,2025-12-15T02:46:50,1,1.65
50.903,2025-12-15T02:46:51,0,2000.11
50.903,2025-12-15T02:46:51,1,1.65
51.921,2025-12-15T02:46:52,0,2000.11
51.921,2025-12-15T02:46:52,1,1.65
52.939,2025-12-15T02:46:53,0,2000.11
52.939,2025-12-15T02:46:53,1,1.65
53.956,2025-12-15T02:46:54,0,2000.11
53.956,2025-12-15T02:46:54,1,1.65
54.974,2025-12-15T02:46:55,0,2000.11
54.974,2025-12-15T02:46:55,1,1.65
55.993,2025-12-15T02:46:56,0,2000.11
55.993,2025-12-15T02:46:56,1,1.65
57.012,2025-12-15T02:46:57,0,2000.11
57.012,2025-12-15T02:46:57,1,1.65
58.030,2025-12-15T02:46:58,0,2000.11
58.030,2025-12-15T02:46:58,1,1.65
59.047,2025-12-15T02:46:59,0,2000.11
59.047,2025-12-15T02:46:59,1,1.65
