t_seconds,iso_time,node,private_mb
0.000,2025-12-15T02:40:43,0,3804.73
0.000,2025-12-15T02:40:43,1,1.65
1.026,2025-12-15T02:40:44,0,4000.11
1.026,2025-12-15T02:40:44,1,1.65
2.054,2025-12-15T02:40:45,0,4000.11
2.054,2025-12-15T02:40:45,1,1.65
3.080,2025-12-15T02:40:46,0,4000.11
3.080,2025-12-15T02:40:46,1,1.65
4.110,2025-12-15T02:40:47,0,4000.11
4.110,2025-12-15T02:40:47,1,1.65
5.141,2025-12-15T02:40:48,0,4000.11
5.141,2025-12-15T02:40:48,1,1.65
6.171,2025-12-15T02:40:49,0,4000.11
6.171,2025-12-15T02:40:49,1,1.65
7.202,2025-12-15T02:40:50,0,4000.11
7.202,2025-12-15T02:40:50,1,1.65
8.232,2025-12-15T02:40:51,0,4000.11
8.232,2025-12-15T02:40:51,1,1.65
9.262,2025-12-15T02:40:52,0,4000.11
9.262,2025-12-15T02:40:52,1,1.65
10.292,2025-12-15T02:40:53,0,4000.11
10.292,2025-12-15T02:40:53,1,1.65
11.322,2025-12-15T02:40:54,0,4000.11
11.322,2025-12-15T02:40:54,1,1.65
12.353,2025-12-15T02:40:55,0,4000.11
12.353,2025-12-15T02:40:55,1,1.65
13.383,2025-12-15T02:40:56,0,4000.11
13.383,2025-12-15T02:40:56,1,1.65
14.414,2025-12-15T02:40:57,0,4000.11
14.414,2025-12-15T02:40:57,1,1.65
15.444,2025-12-15T02:40:58,0,4000.11
15.444,2025-12-15T02:40:58,1,1.65
16.474,2025-12-15T02:40:59,0,4000.11
16.474,2025-12-15T02:40:59,1,1.65
17.504,2025-12-15T02:41:00,0,4000.11
17.504,2025-12-15T02:41:00,1,1.65
18.534,2025-12-15T02:41:02,0,4000.11
18.534,2025-12-15T02:41:02,1,1.65
19.564,2025-12-15T02:41:03,0,4000.11
19.564,2025-12-15T02:41:03,1,1.65
20.594,2025-12-15T02:41:04,0,4000.11
20.594,2025-12-15T02:41:04,1,1.65
21.624,2025-12-15T02:41:05,0,4000.11
21.624,2025-12-15T02:41:05,1,1.65
22.654,2025-12-15T02:41:06,0,4000.11
22.654,2025-12-15T02:41:06,1,1.65
23.685,2025-12-15T02:41:07,0,4000.11
23.685,2025-12-15T02:41:07,1,1.65
24.715,2025-12-15T02:41:08,0,4000.11
24.715,2025-12-15T02:41:08,1,1.65
25.746,2025-12-15T02:41:09,0,4000.11
25.746,2025-12-15T02:41:09,1,1.65
26.776,2025-12-15T02:41:10,0,4000.11
26.776,2025-12-15T02:41:10,1,1.65
27.805,2025-12-15T02:41:11,0,4000.11
27.805,2025-12-15T02:41:11,1,1.65
28.835,2025-12-15T02:41:12,0,4000.11
28.835,2025-12-15T02:41:12,1,1.65
29.862,2025-12-15T02:41:13,0,4000.11
29.862,2025-12-15T02:41:13,1,1.65
30.889,2025-12-15T02:41:14,0,4000.11
30.889,2025-12-15T02:41:14,1,1.65
31.919,2025-12-15T02:41:15,0,4000.11
31.919,2025-12-15T02:41:15,1,1.65
32.950,2025-12-15T02:41:16,0,4000.11
32.950,2025-12-15T02:41:16,1,1.65
33.980,2025-12-15T02:41:17,0,4000.11
33.980,2025-12-15T02:41:17,1,1.65
35.010,2025-12-15T02:41:18,0,4000.11
35.010,2025-12-15T02:41:18,1,1.65
36.040,2025-12-15T02:41:19,0,4000.11
36.040,2025-12-15T02:41:19,1,1.65
37.070,2025-12-15T02:41:20,0,4000.11
37.070,2025-12-15T02:41:20,1,1.65
38.101,2025-12-15T02:41:21,0,4000.11
38.101,2025-12-15T02:41:21,1,1.65
39.131,2025-12-15T02:41:22,0,4000.11
39.131,2025-12-15T02:41:22,1,1.65
40.162,2025-12-15T02:41:23,0,4000.11
40.162,2025-12-15T02:41:23,1,1.65
41.191,2025-12-15T02:41:24,0,4000.11
41.191,2025-12-15T02:41:24,1,1.65
42.222,2025-12-15T02:41:25,0,4000.11
42.222,2025-12-15T02:41:25,1,1.65
43.251,2025-12-15T02:41:26,0,4000.11
43.251,2025-12-15T02:41:26,1,1.65
44.282,2025-12-15T02:41:27,0,4000.11
44.282,2025-12-15T02:41:27,1,1.65
45.312,2025-12-15T02:41:28,0,4000.11
45.312,2025-12-15T02:41:28,1,1.65
46.342,2025-12-15T02:41:29,0,4000.11
46.342,2025-12-15T02:41:29,1,1.65
47.372,2025-12-15T02:41:30,0,4000.11
47.372,2025-12-15T02:41:30,1,1.65
48.402,2025-12-15T02:41:31,0,4000.11
48.402,2025-12-15T02:41:31,1,1.65
49.432,2025-12-15T02:41:32,0,4000.11
49.432,2025-12-15T02:41:32,1,1.65
50.462,2025-12-15T02:41:33,0,4000.11
50.462,2025-12-15T02:41:33,1,1.65
51.492,2025-12-15T02:41:34,0,4000.11
51.492,2025-12-15T02:41:34,1,1.65
52.522,2025-12-15T02:41:36,0,4000.11
52.522,2025-12-15T02:41:36,1,1.65
53.552,2025-12-15T02:41:37,0,4000.11
53.552,2025-12-15T02:41:37,1,1.65
54.582,2025-12-15T02:41:38,0,4000.11
54.582,2025-12-15T02:41:38,1,1.65
55.612,2025-12-15T02:41:39,0,4000.11
55.612,2025-12-15T02:41:39,1,1.65
56.642,2025-12-15T02:41:40,0,4000.11
56.642,2025-12-15T02:41:40,1,1.65
57.672,2025-12-15T02:41:41,0,4000.11
57.672,2025-12-15T02:41:41,1,1.65
58.702,2025-12-15T02:41:42,0,4000.11
58.702,2025-12-15T02:41:42,1,1.65
59.733,2025-12-15T02:41:43,0,4000.11
59.733,2025-12-15T02:41:43,1,1.65
