t_seconds,iso_time,node,private_mb
0.000,2025-12-15T03:32:07,0,4915.31
0.000,2025-12-15T03:32:07,1,1.76
1.030,2025-12-15T03:32:08,0,7009.57
1.030,2025-12-15T03:32:08,1,1.76
2.072,2025-12-15T03:32:09,0,9125.25
2.072,2025-12-15T03:32:09,1,1.76
3.124,2025-12-15T03:32:10,0,11263.96
3.124,2025-12-15T03:32:10,1,1.76
4.187,2025-12-15T03:32:11,0,13403.28
4.187,2025-12-15T03:32:11,1,1.76
5.252,2025-12-15T03:32:12,0,15567.24
5.252,2025-12-15T03:32:12,1,1.76
6.327,2025-12-15T03:32:14,0,17744.86
6.327,2025-12-15T03:32:14,1,1.76
7.409,2025-12-15T03:32:15,0,19939.79
7.409,2025-12-15T03:32:15,1,1.76
8.500,2025-12-15T03:32:16,0,22156.14
8.500,2025-12-15T03:32:16,1,1.76
9.600,2025-12-15T03:32:17,0,24388.67
9.600,2025-12-15T03:32:17,1,1.76
10.709,2025-12-15T03:32:18,0,26642.65
10.709,2025-12-15T03:32:18,1,1.76
11.828,2025-12-15T03:32:19,0,28915.64
11.828,2025-12-15T03:32:19,1,1.76
12.957,2025-12-15T03:32:20,0,31208.82
12.957,2025-12-15T03:32:20,1,1.76
14.095,2025-12-15T03:32:21,0,33523.75
14.095,2025-12-15T03:32:21,1,1.76
15.243,2025-12-15T03:32:23,0,35857.83
15.243,2025-12-15T03:32:23,1,1.76
16.402,2025-12-15T03:32:24,0,38211.65
16.402,2025-12-15T03:32:24,1,1.76
17.571,2025-12-15T03:32:25,0,40000.02
17.571,2025-12-15T03:32:25,1,1.74
18.751,2025-12-15T03:32:26,0,40000.02
18.751,2025-12-15T03:32:26,1,1.74
19.943,2025-12-15T03:32:27,0,40000.02
19.943,2025-12-15T03:32:27,1,1.74
21.138,2025-12-15T03:32:28,0,40000.02
21.138,2025-12-15T03:32:28,1,1.74
22.330,2025-12-15T03:32:30,0,40000.02
22.330,2025-12-15T03:32:30,1,1.74
23.521,2025-12-15T03:32:31,0,40000.02
23.521,2025-12-15T03:32:31,1,1.74
24.712,2025-12-15T03:32:32,0,40000.02
24.712,2025-12-15T03:32:32,1,1.74
25.905,2025-12-15T03:32:33,0,40000.02
25.905,2025-12-15T03:32:33,1,1.74
27.097,2025-12-15T03:32:34,0,40000.02
27.097,2025-12-15T03:32:34,1,1.74
28.288,2025-12-15T03:32:36,0,40000.02
28.288,2025-12-15T03:32:36,1,1.74
29.461,2025-12-15T03:32:37,0,40000.02
29.461,2025-12-15T03:32:37,1,1.74
30.654,2025-12-15T03:32:38,0,40000.02
30.654,2025-12-15T03:32:38,1,1.74
31.847,2025-12-15T03:32:39,0,40000.02
31.847,2025-12-15T03:32:39,1,1.74
33.039,2025-12-15T03:32:40,0,40000.02
33.039,2025-12-15T03:32:40,1,1.74
34.231,2025-12-15T03:32:42,0,40000.02
34.231,2025-12-15T03:32:42,1,1.74
35.423,2025-12-15T03:32:43,0,40000.02
35.423,2025-12-15T03:32:43,1,1.74
36.615,2025-12-15T03:32:44,0,40000.02
36.615,2025-12-15T03:32:44,1,1.74
37.808,2025-12-15T03:32:45,0,40000.02
37.808,2025-12-15T03:32:45,1,1.74
39.000,2025-12-15T03:32:46,0,40000.02
39.000,2025-12-15T03:32:46,1,1.74
40.191,2025-12-15T03:32:48,0,40000.02
40.191,2025-12-15T03:32:48,1,1.74
41.378,2025-12-15T03:32:49,0,40000.02
41.378,2025-12-15T03:32:49,1,1.74
42.592,2025-12-15T03:32:50,0,40000.02
42.592,2025-12-15T03:32:50,1,1.74
43.784,2025-12-15T03:32:51,0,40000.02
43.784,2025-12-15T03:32:51,1,1.74
45.002,2025-12-15T03:32:52,0,40000.02
45.002,2025-12-15T03:32:52,1,1.74
46.214,2025-12-15T03:32:54,0,40000.02
46.214,2025-12-15T03:32:54,1,1.74
47.405,2025-12-15T03:32:55,0,40000.02
47.405,2025-12-15T03:32:55,1,1.74
48.597,2025-12-15T03:32:56,0,40000.02
48.597,2025-12-15T03:32:56,1,1.74
49.813,2025-12-15T03:32:57,0,40000.02
49.813,2025-12-15T03:32:57,1,1.74
51.005,2025-12-15T03:32:58,0,40000.02
51.005,2025-12-15T03:32:58,1,1.74
52.221,2025-12-15T03:33:00,0,40000.02
52.221,2025-12-15T03:33:00,1,1.74
53.426,2025-12-15T03:33:01,0,40000.02
53.426,2025-12-15T03:33:01,1,1.74
54.641,2025-12-15T03:33:02,0,40000.02
54.641,2025-12-15T03:33:02,1,1.74
55.832,2025-12-15T03:33:03,0,40000.02
55.832,2025-12-15T03:33:03,1,1.74
57.024,2025-12-15T03:33:04,0,40000.02
57.024,2025-12-15T03:33:04,1,1.74
58.215,2025-12-15T03:33:06,0,40000.02
58.215,2025-12-15T03:33:06,1,1.74
59.427,2025-12-15T03:33:07,0,40000.02
59.427,2025-12-15T03:33:07,1,1.74
