t_seconds,iso_time,node,private_mb
0.014,2026-04-03T00:13:24,0,1.59
0.014,2026-04-03T00:13:24,1,1015.62
1.022,2026-04-03T00:13:25,0,1.59
1.022,2026-04-03T00:13:25,1,3010.77
2.040,2026-04-03T00:13:26,0,1.59
2.040,2026-04-03T00:13:26,1,5027.78
3.068,2026-04-03T00:13:27,0,1.59
3.068,2026-04-03T00:13:27,1,7066.21
4.106,2026-04-03T00:13:28,0,1.59
4.106,2026-04-03T00:13:28,1,9113.0
5.148,2026-04-03T00:13:29,0,1.59
5.148,2026-04-03T00:13:29,1,11180.82
6.200,2026-04-03T00:13:30,0,1.59
6.200,2026-04-03T00:13:30,1,13263.38
7.260,2026-04-03T00:13:31,0,1.59
7.260,2026-04-03T00:13:31,1,15359.88
8.327,2026-04-03T00:13:33,0,1.65
8.327,2026-04-03T00:13:33,1,16384.15
9.408,2026-04-03T00:13:34,0,565.72
9.408,2026-04-03T00:13:34,1,15820.07
10.480,2026-04-03T00:13:35,0,1519.98
10.480,2026-04-03T00:13:35,1,14865.82
11.553,2026-04-03T00:13:36,0,2472.52
11.553,2026-04-03T00:13:36,1,13913.28
12.625,2026-04-03T00:13:37,0,3425.27
12.625,2026-04-03T00:13:37,1,12960.52
13.697,2026-04-03T00:13:38,0,4097.65
13.697,2026-04-03T00:13:38,1,12288.15
14.776,2026-04-03T00:13:39,0,4097.65
14.776,2026-04-03T00:13:39,1,12288.15
15.855,2026-04-03T00:13:40,0,4097.65
15.855,2026-04-03T00:13:40,1,12288.15
16.934,2026-04-03T00:13:41,0,4097.65
16.934,2026-04-03T00:13:41,1,12288.15
18.017,2026-04-03T00:13:42,0,4097.65
18.017,2026-04-03T00:13:42,1,12288.15
19.095,2026-04-03T00:13:43,0,4097.65
19.095,2026-04-03T00:13:43,1,12288.15
20.175,2026-04-03T00:13:44,0,4097.65
20.175,2026-04-03T00:13:44,1,12288.15
21.255,2026-04-03T00:13:45,0,4097.65
21.255,2026-04-03T00:13:45,1,12288.15
22.336,2026-04-03T00:13:47,0,4097.65
22.336,2026-04-03T00:13:47,1,12288.15
23.417,2026-04-03T00:13:48,0,4097.65
23.417,2026-04-03T00:13:48,1,12288.15
24.498,2026-04-03T00:13:49,0,4097.65
24.498,2026-04-03T00:13:49,1,12288.15
25.579,2026-04-03T00:13:50,0,4097.65
25.579,2026-04-03T00:13:50,1,12288.15
26.656,2026-04-03T00:13:51,0,4097.65
26.656,2026-04-03T00:13:51,1,12288.15
27.737,2026-04-03T00:13:52,0,4097.65
27.737,2026-04-03T00:13:52,1,12288.15
28.818,2026-04-03T00:13:53,0,4097.65
28.818,2026-04-03T00:13:53,1,12288.15
29.901,2026-04-03T00:13:54,0,4097.65
29.901,2026-04-03T00:13:54,1,12288.15
30.982,2026-04-03T00:13:55,0,4097.65
30.982,2026-04-03T00:13:55,1,12288.15
32.060,2026-04-03T00:13:56,0,4097.65
32.060,2026-04-03T00:13:56,1,12288.15
33.140,2026-04-03T00:13:57,0,4097.65
33.140,2026-04-03T00:13:57,1,12288.15
34.216,2026-04-03T00:13:58,0,4097.65
34.216,2026-04-03T00:13:58,1,12288.15
35.296,2026-04-03T00:14:00,0,4097.65
35.296,2026-04-03T00:14:00,1,12288.15
36.377,2026-04-03T00:14:01,0,4097.65
36.377,2026-04-03T00:14:01,1,12288.15
37.458,2026-04-03T00:14:02,0,4097.65
37.458,2026-04-03T00:14:02,1,12288.15
38.539,2026-04-03T00:14:03,0,4097.65
38.539,2026-04-03T00:14:03,1,12288.15
39.622,2026-04-03T00:14:04,0,4097.65
39.622,2026-04-03T00:14:04,1,12288.15
40.704,2026-04-03T00:14:05,0,4097.65
40.704,2026-04-03T00:14:05,1,12288.15
41.780,2026-04-03T00:14:06,0,4097.65
41.780,2026-04-03T00:14:06,1,12288.15
42.860,2026-04-03T00:14:07,0,4097.65
42.860,2026-04-03T00:14:07,1,12288.15
43.941,2026-04-03T00:14:08,0,4097.65
43.941,2026-04-03T00:14:08,1,12288.15
45.027,2026-04-03T00:14:09,0,4097.65
45.027,2026-04-03T00:14:09,1,12288.15
46.117,2026-04-03T00:14:10,0,4097.65
46.117,2026-04-03T00:14:10,1,12288.15
47.206,2026-04-03T00:14:11,0,4097.65
47.206,2026-04-03T00:14:11,1,12288.15
48.296,2026-04-03T00:14:13,0,4097.65
48.296,2026-04-03T00:14:13,1,12288.15
49.387,2026-04-03T00:14:14,0,4097.65
49.387,2026-04-03T00:14:14,1,12288.15
50.478,2026-04-03T00:14:15,0,4097.65
50.478,2026-04-03T00:14:15,1,12288.15
51.569,2026-04-03T00:14:16,0,4097.65
51.569,2026-04-03T00:14:16,1,12288.15
52.646,2026-04-03T00:14:17,0,4097.65
52.646,2026-04-03T00:14:17,1,12288.15
53.728,2026-04-03T00:14:18,0,4097.65
53.728,2026-04-03T00:14:18,1,12288.15
54.809,2026-04-03T00:14:19,0,4097.65
54.809,2026-04-03T00:14:19,1,12288.15
55.891,2026-04-03T00:14:20,0,4097.65
55.891,2026-04-03T00:14:20,1,12288.15
56.966,2026-04-03T00:14:21,0,4097.65
56.966,2026-04-03T00:14:21,1,12288.15
58.043,2026-04-03T00:14:22,0,4097.65
58.043,2026-04-03T00:14:22,1,12288.15
