t_seconds,iso_time,node,private_mb
0.016,2026-03-31T20:17:50,0,0.15
0.016,2026-03-31T20:17:50,1,882.81
1.026,2026-03-31T20:17:51,0,0.15
1.026,2026-03-31T20:17:51,1,1025.65
2.036,2026-03-31T20:17:52,0,0.15
2.036,2026-03-31T20:17:52,1,1025.65
3.045,2026-03-31T20:17:53,0,0.15
3.045,2026-03-31T20:17:53,1,1025.65
4.054,2026-03-31T20:17:54,0,0.15
4.054,2026-03-31T20:17:54,1,1025.65
5.063,2026-03-31T20:17:55,0,0.15
5.063,2026-03-31T20:17:55,1,1025.65
6.072,2026-03-31T20:17:56,0,0.15
6.072,2026-03-31T20:17:56,1,1025.65
7.081,2026-03-31T20:17:57,0,0.15
7.081,2026-03-31T20:17:57,1,1025.65
8.091,2026-03-31T20:17:58,0,0.15
8.091,2026-03-31T20:17:58,1,1025.65
9.099,2026-03-31T20:17:59,0,0.15
9.099,2026-03-31T20:17:59,1,1025.65
10.108,2026-03-31T20:18:00,0,0.15
10.108,2026-03-31T20:18:00,1,1025.65
11.118,2026-03-31T20:18:01,0,0.15
11.118,2026-03-31T20:18:01,1,1025.65
12.127,2026-03-31T20:18:02,0,0.15
12.127,2026-03-31T20:18:02,1,1025.65
13.136,2026-03-31T20:18:03,0,0.15
13.136,2026-03-31T20:18:03,1,1025.65
14.145,2026-03-31T20:18:04,0,0.15
14.145,2026-03-31T20:18:04,1,1025.65
15.155,2026-03-31T20:18:05,0,0.15
15.155,2026-03-31T20:18:05,1,1025.65
16.165,2026-03-31T20:18:06,0,0.15
16.165,2026-03-31T20:18:06,1,1025.65
17.174,2026-03-31T20:18:07,0,0.15
17.174,2026-03-31T20:18:07,1,1025.65
18.183,2026-03-31T20:18:08,0,0.15
18.183,2026-03-31T20:18:08,1,1025.65
19.191,2026-03-31T20:18:09,0,0.15
19.191,2026-03-31T20:18:09,1,1025.65
20.200,2026-03-31T20:18:10,0,0.15
20.200,2026-03-31T20:18:10,1,1025.65
21.209,2026-03-31T20:18:11,0,0.15
21.209,2026-03-31T20:18:11,1,1025.65
22.218,2026-03-31T20:18:12,0,0.15
22.218,2026-03-31T20:18:12,1,1025.65
23.228,2026-03-31T20:18:13,0,0.15
23.228,2026-03-31T20:18:13,1,1025.65
24.237,2026-03-31T20:18:14,0,0.15
24.237,2026-03-31T20:18:14,1,1025.65
25.245,2026-03-31T20:18:15,0,0.15
25.245,2026-03-31T20:18:15,1,1025.65
26.253,2026-03-31T20:18:16,0,0.15
26.253,2026-03-31T20:18:16,1,1025.65
27.263,2026-03-31T20:18:17,0,0.15
27.263,2026-03-31T20:18:17,1,1025.65
28.272,2026-03-31T20:18:18,0,0.15
28.272,2026-03-31T20:18:18,1,1025.65
29.281,2026-03-31T20:18:19,0,0.15
29.281,2026-03-31T20:18:19,1,1025.65
30.291,2026-03-31T20:18:20,0,0.15
30.291,2026-03-31T20:18:20,1,1025.65
31.300,2026-03-31T20:18:21,0,0.15
31.300,2026-03-31T20:18:21,1,1025.65
32.309,2026-03-31T20:18:22,0,0.15
32.309,2026-03-31T20:18:22,1,1025.65
33.318,2026-03-31T20:18:23,0,0.15
33.318,2026-03-31T20:18:23,1,1025.65
34.327,2026-03-31T20:18:24,0,0.15
34.327,2026-03-31T20:18:24,1,1025.65
35.335,2026-03-31T20:18:25,0,0.15
35.335,2026-03-31T20:18:25,1,1025.65
36.344,2026-03-31T20:18:26,0,0.15
36.344,2026-03-31T20:18:26,1,1025.65
37.353,2026-03-31T20:18:27,0,0.15
37.353,2026-03-31T20:18:27,1,1025.65
38.362,2026-03-31T20:18:28,0,0.15
38.362,2026-03-31T20:18:28,1,1025.65
39.371,2026-03-31T20:18:29,0,0.15
39.371,2026-03-31T20:18:29,1,1025.65
40.380,2026-03-31T20:18:30,0,0.15
40.380,2026-03-31T20:18:30,1,1025.65
41.388,2026-03-31T20:18:32,0,0.15
41.388,2026-03-31T20:18:32,1,1025.65
42.397,2026-03-31T20:18:33,0,0.15
42.397,2026-03-31T20:18:33,1,1025.65
43.405,2026-03-31T20:18:34,0,217.15
43.405,2026-03-31T20:18:34,1,808.65
44.417,2026-03-31T20:18:35,0,256.15
44.417,2026-03-31T20:18:35,1,769.65
45.429,2026-03-31T20:18:36,0,256.15
45.429,2026-03-31T20:18:36,1,769.65
46.439,2026-03-31T20:18:37,0,256.15
46.439,2026-03-31T20:18:37,1,769.65
47.448,2026-03-31T20:18:38,0,256.15
47.448,2026-03-31T20:18:38,1,769.65
48.458,2026-03-31T20:18:39,0,256.15
48.458,2026-03-31T20:18:39,1,769.65
49.467,2026-03-31T20:18:40,0,256.15
49.467,2026-03-31T20:18:40,1,769.65
50.476,2026-03-31T20:18:41,0,256.15
50.476,2026-03-31T20:18:41,1,769.65
51.485,2026-03-31T20:18:42,0,256.15
51.485,2026-03-31T20:18:42,1,769.65
52.494,2026-03-31T20:18:43,0,256.15
52.494,2026-03-31T20:18:43,1,769.65
53.504,2026-03-31T20:18:44,0,256.15
53.504,2026-03-31T20:18:44,1,769.65
54.512,2026-03-31T20:18:45,0,256.15
54.512,2026-03-31T20:18:45,1,769.65
55.521,2026-03-31T20:18:46,0,256.15
55.521,2026-03-31T20:18:46,1,769.65
56.530,2026-03-31T20:18:47,0,256.15
56.530,2026-03-31T20:18:47,1,769.65
57.538,2026-03-31T20:18:48,0,256.15
57.538,2026-03-31T20:18:48,1,769.65
58.546,2026-03-31T20:18:49,0,256.15
58.546,2026-03-31T20:18:49,1,769.65
