t_seconds,iso_time,node,private_mb
0.023,2026-03-31T20:13:06,0,0.15
0.023,2026-03-31T20:13:06,1,1025.65
1.031,2026-03-31T20:13:07,0,0.15
1.031,2026-03-31T20:13:07,1,1025.65
2.040,2026-03-31T20:13:08,0,0.15
2.040,2026-03-31T20:13:08,1,1025.65
3.050,2026-03-31T20:13:09,0,0.15
3.050,2026-03-31T20:13:09,1,1025.65
4.060,2026-03-31T20:13:10,0,0.15
4.060,2026-03-31T20:13:10,1,1025.65
5.069,2026-03-31T20:13:11,0,0.15
5.069,2026-03-31T20:13:11,1,1025.65
6.079,2026-03-31T20:13:12,0,0.15
6.079,2026-03-31T20:13:12,1,1025.65
7.088,2026-03-31T20:13:13,0,0.15
7.088,2026-03-31T20:13:13,1,1025.65
8.097,2026-03-31T20:13:14,0,0.15
8.097,2026-03-31T20:13:14,1,1025.65
9.106,2026-03-31T20:13:15,0,0.15
9.106,2026-03-31T20:13:15,1,1025.65
10.115,2026-03-31T20:13:16,0,0.15
10.115,2026-03-31T20:13:16,1,1025.65
11.123,2026-03-31T20:13:17,0,0.15
11.123,2026-03-31T20:13:17,1,1025.65
12.133,2026-03-31T20:13:18,0,0.15
12.133,2026-03-31T20:13:18,1,1025.65
13.142,2026-03-31T20:13:19,0,0.15
13.142,2026-03-31T20:13:19,1,1025.65
14.151,2026-03-31T20:13:20,0,0.15
14.151,2026-03-31T20:13:20,1,1025.65
15.160,2026-03-31T20:13:21,0,0.15
15.160,2026-03-31T20:13:21,1,1025.65
16.169,2026-03-31T20:13:22,0,0.15
16.169,2026-03-31T20:13:22,1,1025.65
17.178,2026-03-31T20:13:23,0,0.15
17.178,2026-03-31T20:13:23,1,1025.65
18.187,2026-03-31T20:13:24,0,0.15
18.187,2026-03-31T20:13:24,1,1025.65
