t_seconds,iso_time,node,private_mb
0.000,2025-12-15T03:09:12,0,2945.41
0.000,2025-12-15T03:09:12,1,1.66
1.021,2025-12-15T03:09:13,0,5025.42
1.021,2025-12-15T03:09:13,1,1.66
2.051,2025-12-15T03:09:14,0,6000.1
2.051,2025-12-15T03:09:14,1,1.66
3.092,2025-12-15T03:09:15,0,6000.1
3.092,2025-12-15T03:09:15,1,1.66
4.132,2025-12-15T03:09:16,0,6000.1
4.132,2025-12-15T03:09:16,1,1.66
5.173,2025-12-15T03:09:17,0,6000.1
5.173,2025-12-15T03:09:17,1,1.66
6.213,2025-12-15T03:09:18,0,6000.1
6.213,2025-12-15T03:09:18,1,1.66
7.254,2025-12-15T03:09:19,0,6000.1
7.254,2025-12-15T03:09:19,1,1.66
8.294,2025-12-15T03:09:20,0,6000.1
8.294,2025-12-15T03:09:20,1,1.66
9.336,2025-12-15T03:09:21,0,6000.1
9.336,2025-12-15T03:09:21,1,1.66
10.377,2025-12-15T03:09:22,0,6000.1
10.377,2025-12-15T03:09:22,1,1.66
11.418,2025-12-15T03:09:23,0,6000.1
11.418,2025-12-15T03:09:23,1,1.66
12.458,2025-12-15T03:09:24,0,6000.1
12.458,2025-12-15T03:09:24,1,1.66
13.500,2025-12-15T03:09:25,0,6000.1
13.500,2025-12-15T03:09:25,1,1.66
14.540,2025-12-15T03:09:27,0,6000.1
14.540,2025-12-15T03:09:27,1,1.66
15.581,2025-12-15T03:09:28,0,6000.1
15.581,2025-12-15T03:09:28,1,1.66
16.623,2025-12-15T03:09:29,0,6000.1
16.623,2025-12-15T03:09:29,1,1.66
17.664,2025-12-15T03:09:30,0,6000.1
17.664,2025-12-15T03:09:30,1,1.66
18.705,2025-12-15T03:09:31,0,6000.1
18.705,2025-12-15T03:09:31,1,1.66
19.745,2025-12-15T03:09:32,0,6000.1
19.745,2025-12-15T03:09:32,1,1.66
20.788,2025-12-15T03:09:33,0,6000.1
20.788,2025-12-15T03:09:33,1,1.66
21.828,2025-12-15T03:09:34,0,6000.1
21.828,2025-12-15T03:09:34,1,1.66
22.869,2025-12-15T03:09:35,0,6000.1
22.869,2025-12-15T03:09:35,1,1.66
23.909,2025-12-15T03:09:36,0,6000.1
23.909,2025-12-15T03:09:36,1,1.66
24.950,2025-12-15T03:09:37,0,6000.1
24.950,2025-12-15T03:09:37,1,1.66
25.990,2025-12-15T03:09:38,0,6000.1
25.990,2025-12-15T03:09:38,1,1.66
27.030,2025-12-15T03:09:39,0,6000.1
27.030,2025-12-15T03:09:39,1,1.66
28.071,2025-12-15T03:09:40,0,6000.1
28.071,2025-12-15T03:09:40,1,1.66
29.112,2025-12-15T03:09:41,0,6000.1
29.112,2025-12-15T03:09:41,1,1.66
30.154,2025-12-15T03:09:42,0,6000.1
30.154,2025-12-15T03:09:42,1,1.66
31.194,2025-12-15T03:09:43,0,6000.1
31.194,2025-12-15T03:09:43,1,1.66
32.235,2025-12-15T03:09:44,0,6000.1
32.235,2025-12-15T03:09:44,1,1.66
33.276,2025-12-15T03:09:45,0,6000.1
33.276,2025-12-15T03:09:45,1,1.66
34.317,2025-12-15T03:09:46,0,6000.1
34.317,2025-12-15T03:09:46,1,1.66
35.358,2025-12-15T03:09:47,0,6000.1
35.358,2025-12-15T03:09:47,1,1.66
36.398,2025-12-15T03:09:48,0,6000.1
36.398,2025-12-15T03:09:48,1,1.66
37.439,2025-12-15T03:09:49,0,6000.1
37.439,2025-12-15T03:09:49,1,1.66
38.479,2025-12-15T03:09:50,0,6000.1
38.479,2025-12-15T03:09:50,1,1.66
39.520,2025-12-15T03:09:52,0,6000.1
39.520,2025-12-15T03:09:52,1,1.66
40.556,2025-12-15T03:09:53,0,6000.1
40.556,2025-12-15T03:09:53,1,1.66
41.597,2025-12-15T03:09:54,0,6000.1
41.597,2025-12-15T03:09:54,1,1.66
42.637,2025-12-15T03:09:55,0,6000.1
42.637,2025-12-15T03:09:55,1,1.66
43.680,2025-12-15T03:09:56,0,6000.1
43.680,2025-12-15T03:09:56,1,1.66
44.720,2025-12-15T03:09:57,0,6000.1
44.720,2025-12-15T03:09:57,1,1.66
45.761,2025-12-15T03:09:58,0,6000.1
45.761,2025-12-15T03:09:58,1,1.66
46.801,2025-12-15T03:09:59,0,6000.1
46.801,2025-12-15T03:09:59,1,1.66
47.842,2025-12-15T03:10:00,0,6000.1
47.842,2025-12-15T03:10:00,1,1.66
48.884,2025-12-15T03:10:01,0,6000.1
48.884,2025-12-15T03:10:01,1,1.66
49.925,2025-12-15T03:10:02,0,6000.1
49.925,2025-12-15T03:10:02,1,1.66
50.966,2025-12-15T03:10:03,0,6000.1
50.966,2025-12-15T03:10:03,1,1.66
52.006,2025-12-15T03:10:04,0,6000.1
52.006,2025-12-15T03:10:04,1,1.66
53.048,2025-12-15T03:10:05,0,6000.1
53.048,2025-12-15T03:10:05,1,1.66
54.088,2025-12-15T03:10:06,0,6000.1
54.088,2025-12-15T03:10:06,1,1.66
55.129,2025-12-15T03:10:07,0,6000.1
55.129,2025-12-15T03:10:07,1,1.66
56.169,2025-12-15T03:10:08,0,6000.1
56.169,2025-12-15T03:10:08,1,1.66
57.204,2025-12-15T03:10:09,0,6000.1
57.204,2025-12-15T03:10:09,1,1.66
58.245,2025-12-15T03:10:10,0,6000.1
58.245,2025-12-15T03:10:10,1,1.66
59.285,2025-12-15T03:10:11,0,6000.1
59.285,2025-12-15T03:10:11,1,1.66
