t_seconds,iso_time,node,private_mb
0.000,2025-12-15T03:05:08,0,2000.1
0.000,2025-12-15T03:05:08,1,1.66
1.015,2025-12-15T03:05:09,0,2000.1
1.015,2025-12-15T03:05:09,1,1.66
2.032,2025-12-15T03:05:10,0,2000.1
2.032,2025-12-15T03:05:10,1,1.66
3.049,2025-12-15T03:05:11,0,2000.1
3.049,2025-12-15T03:05:11,1,1.66
4.065,2025-12-15T03:05:12,0,2000.1
4.065,2025-12-15T03:05:12,1,1.66
5.083,2025-12-15T03:05:14,0,2000.1
5.083,2025-12-15T03:05:14,1,1.66
6.099,2025-12-15T03:05:15,0,2000.1
6.099,2025-12-15T03:05:15,1,1.66
7.115,2025-12-15T03:05:16,0,2000.1
7.115,2025-12-15T03:05:16,1,1.66
8.132,2025-12-15T03:05:17,0,2000.1
8.132,2025-12-15T03:05:17,1,1.66
9.148,2025-12-15T03:05:18,0,2000.1
9.148,2025-12-15T03:05:18,1,1.66
10.164,2025-12-15T03:05:19,0,2000.1
10.164,2025-12-15T03:05:19,1,1.66
11.181,2025-12-15T03:05:20,0,2000.1
11.181,2025-12-15T03:05:20,1,1.66
12.196,2025-12-15T03:05:21,0,2000.1
12.196,2025-12-15T03:05:21,1,1.66
13.213,2025-12-15T03:05:22,0,2000.1
13.213,2025-12-15T03:05:22,1,1.66
14.230,2025-12-15T03:05:23,0,2000.1
14.230,2025-12-15T03:05:23,1,1.66
15.247,2025-12-15T03:05:24,0,2000.1
15.247,2025-12-15T03:05:24,1,1.66
16.263,2025-12-15T03:05:25,0,2000.1
16.263,2025-12-15T03:05:25,1,1.66
17.279,2025-12-15T03:05:26,0,2000.1
17.279,2025-12-15T03:05:26,1,1.66
18.296,2025-12-15T03:05:27,0,2000.1
18.296,2025-12-15T03:05:27,1,1.66
19.312,2025-12-15T03:05:28,0,2000.1
19.312,2025-12-15T03:05:28,1,1.66
20.328,2025-12-15T03:05:29,0,2000.1
20.328,2025-12-15T03:05:29,1,1.66
21.346,2025-12-15T03:05:30,0,2000.1
21.346,2025-12-15T03:05:30,1,1.66
22.362,2025-12-15T03:05:31,0,2000.1
22.362,2025-12-15T03:05:31,1,1.66
23.379,2025-12-15T03:05:32,0,2000.1
23.379,2025-12-15T03:05:32,1,1.66
24.395,2025-12-15T03:05:33,0,2000.1
24.395,2025-12-15T03:05:33,1,1.66
25.411,2025-12-15T03:05:34,0,2000.1
25.411,2025-12-15T03:05:34,1,1.66
26.427,2025-12-15T03:05:35,0,2000.1
26.427,2025-12-15T03:05:35,1,1.66
27.444,2025-12-15T03:05:36,0,2000.1
27.444,2025-12-15T03:05:36,1,1.66
28.460,2025-12-15T03:05:37,0,2000.1
28.460,2025-12-15T03:05:37,1,1.66
29.478,2025-12-15T03:05:38,0,2000.1
29.478,2025-12-15T03:05:38,1,1.66
30.495,2025-12-15T03:05:39,0,2000.1
30.495,2025-12-15T03:05:39,1,1.66
31.512,2025-12-15T03:05:40,0,2000.1
31.512,2025-12-15T03:05:40,1,1.66
32.528,2025-12-15T03:05:41,0,2000.1
32.528,2025-12-15T03:05:41,1,1.66
33.544,2025-12-15T03:05:42,0,2000.1
33.544,2025-12-15T03:05:42,1,1.66
34.560,2025-12-15T03:05:43,0,2000.1
34.560,2025-12-15T03:05:43,1,1.66
35.578,2025-12-15T03:05:44,0,2000.1
35.578,2025-12-15T03:05:44,1,1.66
36.595,2025-12-15T03:05:45,0,2000.1
36.595,2025-12-15T03:05:45,1,1.66
37.612,2025-12-15T03:05:46,0,2000.1
37.612,2025-12-15T03:05:46,1,1.66
38.628,2025-12-15T03:05:47,0,2000.1
38.628,2025-12-15T03:05:47,1,1.66
39.646,2025-12-15T03:05:48,0,2000.1
39.646,2025-12-15T03:05:48,1,1.66
40.663,2025-12-15T03:05:49,0,2000.1
40.663,2025-12-15T03:05:49,1,1.66
41.680,2025-12-15T03:05:50,0,2000.1
41.680,2025-12-15T03:05:50,1,1.66
42.696,2025-12-15T03:05:51,0,2000.1
42.696,2025-12-15T03:05:51,1,1.66
43.714,2025-12-15T03:05:52,0,2000.1
43.714,2025-12-15T03:05:52,1,1.66
44.731,2025-12-15T03:05:53,0,2000.1
44.731,2025-12-15T03:05:53,1,1.66
45.748,2025-12-15T03:05:54,0,2000.1
45.748,2025-12-15T03:05:54,1,1.66
46.764,2025-12-15T03:05:55,0,2000.1
46.764,2025-12-15T03:05:55,1,1.66
47.782,2025-12-15T03:05:56,0,2000.1
47.782,2025-12-15T03:05:56,1,1.66
48.799,2025-12-15T03:05:57,0,2000.1
48.799,2025-12-15T03:05:57,1,1.66
49.816,2025-12-15T03:05:58,0,2000.1
49.816,2025-12-15T03:05:58,1,1.66
50.832,2025-12-15T03:05:59,0,2000.1
50.832,2025-12-15T03:05:59,1,1.66
51.848,2025-12-15T03:06:00,0,2000.1
51.848,2025-12-15T03:06:00,1,1.66
52.866,2025-12-15T03:06:01,0,2000.1
52.866,2025-12-15T03:06:01,1,1.66
53.883,2025-12-15T03:06:02,0,2000.1
53.883,2025-12-15T03:06:02,1,1.66
54.899,2025-12-15T03:06:03,0,2000.1
54.899,2025-12-15T03:06:03,1,1.66
55.916,2025-12-15T03:06:04,0,2000.1
55.916,2025-12-15T03:06:04,1,1.66
56.932,2025-12-15T03:06:05,0,2000.1
56.932,2025-12-15T03:06:05,1,1.66
57.948,2025-12-15T03:06:06,0,2000.1
57.948,2025-12-15T03:06:06,1,1.66
58.964,2025-12-15T03:06:07,0,2000.1
58.964,2025-12-15T03:06:07,1,1.66
59.982,2025-12-15T03:06:08,0,2000.1
59.982,2025-12-15T03:06:08,1,1.66
