t_seconds,iso_time,node,private_mb
0.016,2026-03-31T22:52:37,0,0.15
0.016,2026-03-31T22:52:37,1,858.4
1.025,2026-03-31T22:52:38,0,0.15
1.025,2026-03-31T22:52:38,1,1025.65
2.036,2026-03-31T22:52:39,0,0.15
2.036,2026-03-31T22:52:39,1,1025.65
3.045,2026-03-31T22:52:40,0,0.15
3.045,2026-03-31T22:52:40,1,1025.65
4.053,2026-03-31T22:52:41,0,0.15
4.053,2026-03-31T22:52:41,1,1025.65
5.062,2026-03-31T22:52:42,0,0.15
5.062,2026-03-31T22:52:42,1,1025.65
6.071,2026-03-31T22:52:43,0,0.15
6.071,2026-03-31T22:52:43,1,1025.65
7.079,2026-03-31T22:52:44,0,0.15
7.079,2026-03-31T22:52:44,1,1025.65
8.088,2026-03-31T22:52:45,0,0.15
8.088,2026-03-31T22:52:45,1,1025.65
9.097,2026-03-31T22:52:46,0,0.15
9.097,2026-03-31T22:52:46,1,1025.65
10.106,2026-03-31T22:52:47,0,0.15
10.106,2026-03-31T22:52:47,1,1025.65
11.114,2026-03-31T22:52:48,0,0.15
11.114,2026-03-31T22:52:48,1,1025.65
12.123,2026-03-31T22:52:49,0,0.15
12.123,2026-03-31T22:52:49,1,1025.65
13.131,2026-03-31T22:52:50,0,0.15
13.131,2026-03-31T22:52:50,1,1025.65
14.140,2026-03-31T22:52:51,0,0.15
14.140,2026-03-31T22:52:51,1,1025.65
15.149,2026-03-31T22:52:52,0,0.15
15.149,2026-03-31T22:52:52,1,1025.65
16.158,2026-03-31T22:52:53,0,0.15
16.158,2026-03-31T22:52:53,1,1025.65
17.166,2026-03-31T22:52:54,0,0.15
17.166,2026-03-31T22:52:54,1,1025.65
18.175,2026-03-31T22:52:55,0,0.15
18.175,2026-03-31T22:52:55,1,1025.65
19.183,2026-03-31T22:52:56,0,0.15
19.183,2026-03-31T22:52:56,1,1025.65
20.192,2026-03-31T22:52:57,0,0.15
20.192,2026-03-31T22:52:57,1,1025.65
21.201,2026-03-31T22:52:58,0,0.15
21.201,2026-03-31T22:52:58,1,1025.65
22.209,2026-03-31T22:52:59,0,0.15
22.209,2026-03-31T22:52:59,1,1025.65
23.218,2026-03-31T22:53:00,0,0.15
23.218,2026-03-31T22:53:00,1,1025.65
24.227,2026-03-31T22:53:01,0,0.15
24.227,2026-03-31T22:53:01,1,1025.65
25.236,2026-03-31T22:53:02,0,0.15
25.236,2026-03-31T22:53:02,1,1025.65
26.245,2026-03-31T22:53:03,0,0.15
26.245,2026-03-31T22:53:03,1,1025.65
27.252,2026-03-31T22:53:04,0,0.15
27.252,2026-03-31T22:53:04,1,1025.65
28.261,2026-03-31T22:53:05,0,0.15
28.261,2026-03-31T22:53:05,1,1025.65
29.269,2026-03-31T22:53:06,0,0.15
29.269,2026-03-31T22:53:06,1,1025.65
30.278,2026-03-31T22:53:07,0,0.15
30.278,2026-03-31T22:53:07,1,1025.65
31.286,2026-03-31T22:53:08,0,0.15
31.286,2026-03-31T22:53:08,1,1025.65
32.295,2026-03-31T22:53:09,0,0.15
32.295,2026-03-31T22:53:09,1,1025.65
33.304,2026-03-31T22:53:10,0,0.15
33.304,2026-03-31T22:53:10,1,1025.65
34.313,2026-03-31T22:53:11,0,0.15
34.313,2026-03-31T22:53:11,1,1025.65
35.321,2026-03-31T22:53:12,0,0.15
35.321,2026-03-31T22:53:12,1,1025.65
36.330,2026-03-31T22:53:13,0,0.15
36.330,2026-03-31T22:53:13,1,1025.65
37.338,2026-03-31T22:53:14,0,0.15
37.338,2026-03-31T22:53:14,1,1025.65
38.347,2026-03-31T22:53:15,0,0.15
38.347,2026-03-31T22:53:15,1,1025.65
39.355,2026-03-31T22:53:16,0,0.15
39.355,2026-03-31T22:53:16,1,1025.65
40.365,2026-03-31T22:53:17,0,0.15
40.365,2026-03-31T22:53:17,1,1025.65
41.374,2026-03-31T22:53:18,0,0.15
41.374,2026-03-31T22:53:18,1,1025.65
42.382,2026-03-31T22:53:19,0,0.15
42.382,2026-03-31T22:53:19,1,1025.65
43.391,2026-03-31T22:53:20,0,78.07
43.391,2026-03-31T22:53:20,1,947.72
44.403,2026-03-31T22:53:21,0,256.15
44.403,2026-03-31T22:53:21,1,769.65
45.415,2026-03-31T22:53:22,0,256.15
45.415,2026-03-31T22:53:22,1,769.65
46.424,2026-03-31T22:53:23,0,256.15
46.424,2026-03-31T22:53:23,1,769.65
47.434,2026-03-31T22:53:24,0,256.15
47.434,2026-03-31T22:53:24,1,769.65
48.444,2026-03-31T22:53:25,0,256.15
48.444,2026-03-31T22:53:25,1,769.65
49.453,2026-03-31T22:53:26,0,256.15
49.453,2026-03-31T22:53:26,1,769.65
50.463,2026-03-31T22:53:27,0,256.15
50.463,2026-03-31T22:53:27,1,769.65
51.473,2026-03-31T22:53:28,0,256.15
51.473,2026-03-31T22:53:28,1,769.65
52.482,2026-03-31T22:53:29,0,256.15
52.482,2026-03-31T22:53:29,1,769.65
53.492,2026-03-31T22:53:30,0,256.15
53.492,2026-03-31T22:53:30,1,769.65
54.501,2026-03-31T22:53:32,0,256.15
54.501,2026-03-31T22:53:32,1,769.65
55.511,2026-03-31T22:53:33,0,256.15
55.511,2026-03-31T22:53:33,1,769.65
56.520,2026-03-31T22:53:34,0,256.15
56.520,2026-03-31T22:53:34,1,769.65
57.529,2026-03-31T22:53:35,0,256.15
57.529,2026-03-31T22:53:35,1,769.65
58.539,2026-03-31T22:53:36,0,256.15
58.539,2026-03-31T22:53:36,1,769.65
