t_seconds,iso_time,node,private_mb
0.000,2025-12-18T02:29:55,0,1.7
0.000,2025-12-18T02:29:55,1,3093.79
1.027,2025-12-18T02:29:56,0,1.7
1.027,2025-12-18T02:29:56,1,4804.3
2.061,2025-12-18T02:29:57,0,1.7
2.061,2025-12-18T02:29:57,1,6528.54
3.102,2025-12-18T02:29:58,0,1.7
3.102,2025-12-18T02:29:58,1,8268.88
4.154,2025-12-18T02:29:59,0,1.7
4.154,2025-12-18T02:29:59,1,10024.63
5.216,2025-12-18T02:30:00,0,1.7
5.216,2025-12-18T02:30:00,1,11776.98
6.280,2025-12-18T02:30:01,0,1.7
6.280,2025-12-18T02:30:01,1,13559.57
7.362,2025-12-18T02:30:03,0,1.7
7.362,2025-12-18T02:30:03,1,15338.23
8.443,2025-12-18T02:30:04,0,1.7
8.443,2025-12-18T02:30:04,1,17129.81
9.531,2025-12-18T02:30:05,0,1.7
9.531,2025-12-18T02:30:05,1,18936.99
10.630,2025-12-18T02:30:06,0,1.7
10.630,2025-12-18T02:30:06,1,20754.94
11.736,2025-12-18T02:30:07,0,1.7
11.736,2025-12-18T02:30:07,1,22589.23
12.852,2025-12-18T02:30:08,0,1.7
12.852,2025-12-18T02:30:08,1,24414.84
13.961,2025-12-18T02:30:09,0,1.7
13.961,2025-12-18T02:30:09,1,26284.47
15.094,2025-12-18T02:30:10,0,1.7
15.094,2025-12-18T02:30:10,1,28167.11
16.234,2025-12-18T02:30:11,0,1.7
16.234,2025-12-18T02:30:11,1,30063.41
17.383,2025-12-18T02:30:13,0,1.7
17.383,2025-12-18T02:30:13,1,32011.04
18.566,2025-12-18T02:30:14,0,1.76
18.566,2025-12-18T02:30:14,1,32768.0
19.729,2025-12-18T02:30:15,0,1.76
19.729,2025-12-18T02:30:15,1,32768.0
20.895,2025-12-18T02:30:16,0,1.76
20.895,2025-12-18T02:30:16,1,32768.0
22.060,2025-12-18T02:30:17,0,1.76
22.060,2025-12-18T02:30:17,1,32768.0
23.248,2025-12-18T02:30:19,0,1.76
23.248,2025-12-18T02:30:19,1,32768.0
24.419,2025-12-18T02:30:20,0,1.76
24.419,2025-12-18T02:30:20,1,32768.0
25.608,2025-12-18T02:30:21,0,1.76
25.608,2025-12-18T02:30:21,1,32768.0
26.796,2025-12-18T02:30:22,0,1.76
26.796,2025-12-18T02:30:22,1,32768.0
27.968,2025-12-18T02:30:23,0,1.76
27.968,2025-12-18T02:30:23,1,32768.0
29.140,2025-12-18T02:30:24,0,1.76
29.140,2025-12-18T02:30:24,1,32768.0
30.327,2025-12-18T02:30:26,0,1.76
30.327,2025-12-18T02:30:26,1,32768.0
31.489,2025-12-18T02:30:27,0,1.76
31.489,2025-12-18T02:30:27,1,32768.0
32.659,2025-12-18T02:30:28,0,1.76
32.659,2025-12-18T02:30:28,1,32768.0
33.804,2025-12-18T02:30:29,0,1.76
33.804,2025-12-18T02:30:29,1,32768.0
34.993,2025-12-18T02:30:30,0,1.76
34.993,2025-12-18T02:30:30,1,32768.0
36.184,2025-12-18T02:30:31,0,1.76
36.184,2025-12-18T02:30:31,1,32768.0
37.349,2025-12-18T02:30:33,0,1.76
37.349,2025-12-18T02:30:33,1,32768.0
38.535,2025-12-18T02:30:34,0,1.76
38.535,2025-12-18T02:30:34,1,32768.0
39.727,2025-12-18T02:30:35,0,1.76
39.727,2025-12-18T02:30:35,1,32768.0
40.896,2025-12-18T02:30:36,0,1.76
40.896,2025-12-18T02:30:36,1,32768.0
42.059,2025-12-18T02:30:37,0,1.76
42.059,2025-12-18T02:30:37,1,32768.0
43.247,2025-12-18T02:30:39,0,1.76
43.247,2025-12-18T02:30:39,1,32768.0
44.397,2025-12-18T02:30:40,0,1.76
44.397,2025-12-18T02:30:40,1,32768.0
45.567,2025-12-18T02:30:41,0,1.76
45.567,2025-12-18T02:30:41,1,32768.0
46.753,2025-12-18T02:30:42,0,1.76
46.753,2025-12-18T02:30:42,1,32768.0
47.942,2025-12-18T02:30:43,0,1.76
47.942,2025-12-18T02:30:43,1,32768.0
49.114,2025-12-18T02:30:44,0,1.76
49.114,2025-12-18T02:30:44,1,32768.0
50.302,2025-12-18T02:30:46,0,1.76
50.302,2025-12-18T02:30:46,1,32768.0
51.479,2025-12-18T02:30:47,0,1.76
51.479,2025-12-18T02:30:47,1,32768.0
52.665,2025-12-18T02:30:48,0,1.76
52.665,2025-12-18T02:30:48,1,32768.0
53.835,2025-12-18T02:30:49,0,1.76
53.835,2025-12-18T02:30:49,1,32768.0
55.003,2025-12-18T02:30:50,0,1.76
55.003,2025-12-18T02:30:50,1,32768.0
56.197,2025-12-18T02:30:51,0,1.76
56.197,2025-12-18T02:30:51,1,32768.0
57.386,2025-12-18T02:30:53,0,1.76
57.386,2025-12-18T02:30:53,1,32768.0
58.551,2025-12-18T02:30:54,0,1.76
58.551,2025-12-18T02:30:54,1,32768.0
59.736,2025-12-18T02:30:55,0,1.76
59.736,2025-12-18T02:30:55,1,32768.0
60.924,2025-12-18T02:30:56,0,1.76
60.924,2025-12-18T02:30:56,1,32768.0
62.093,2025-12-18T02:30:57,0,1.76
62.093,2025-12-18T02:30:57,1,32768.0
63.281,2025-12-18T02:30:59,0,1.76
63.281,2025-12-18T02:30:59,1,32768.0
64.456,2025-12-18T02:31:00,0,1.76
64.456,2025-12-18T02:31:00,1,32768.0
